Gene,Pattern_1 x Pattern_4,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
STX18-AS1,vsBoth,2207,3,2,10.335516374434,0.00569732685348335,0.01471832721958,-3.19559909880505,-2.53041663318824,1.35648796097238,0.00139540853622157,0.0113927155151429,0.174943963300534,0.00375152787857523,0.0234445137460379,0.279201001001899
CMIP,vsBoth,2207,3,2,10.3102325704716,0.00576980909247434,0.0148891460598205,-3.1543393839823,-2.36430136592806,1.57883594806966,0.00160861897023687,0.0180641113773504,0.114373690779517,0.0042458110621009,0.0355802606472987,0.190113811776366
AC005034.3,vsBoth,2207,3,2,10.3036316159747,0.00578888367641173,0.0149328818636135,-3.19966374783277,-2.85438393980567,0.781675718126502,0.00137588004834628,0.0043120383957281,0.434405175411419,0.00370528780065792,0.0100101515574928,0.630119659485639
RAET1E,vsBoth,2207,3,2,10.3036316159747,0.00578888367641173,0.0149328818636135,-3.19966374783277,-2.85438393980567,0.781675718126502,0.00137588004834628,0.0043120383957281,0.434405175411419,0.00370528780065792,0.0100101515574928,0.630119659485639
SFRP1,vsPattern_4,2207,3,2,10.285239047624,0.00584236543556618,0.0150579375813308,-1.91225928780367,-2.98202349796668,-1.82662671039537,0.0558429449622536,0.00286350019709312,0.0677559145100757,0.0993638680789244,0.00703710334223838,0.118239418123957
FMC1,vsBoth,2207,3,2,10.2629292536759,0.0059079012632276,0.0152063864666755,-3.10847119934348,-2.23335220175583,1.72945820885337,0.00188057974045915,0.0255257275939467,0.0837271198505529,0.00486745914115787,0.0486604892918356,0.143409862239537
TRIM5,vsBoth,2207,3,2,10.2524877154522,0.00593882570610584,0.015280383151502,-2.73676201293382,-3.20181152355074,-0.698169024732516,0.00620471622233345,0.00136566320411154,0.485071495353585,0.0136733914904201,0.00368123560667739,0.693460922089361
IL13RA1,vsBoth,2207,3,2,10.2478116170908,0.00595272721755856,0.0153142811323515,-2.8841884602818,-3.18314949060298,-0.39220903539277,0.00392423828310306,0.00145682378254316,0.694903768616173,0.00923188984855866,0.0038961566277317,0.948680305808063
SEC11A,vsBoth,2207,3,2,10.2463545920692,0.00595706543384047,0.0153235708327455,-3.03835885387013,-3.1130295355426,0.0187067531507362,0.00237870507091031,0.00185177484936325,0.985075040963216,0.00598122758214935,0.00479999753883558,1
PTTG1IP,vsBoth,2207,3,2,10.2263615901646,0.00601691388327624,0.0154567636577213,-3.11375826410067,-3.03020624935323,0.306902963426,0.00184720765374472,0.00244386787399922,0.758917233372036,0.0047898932504736,0.00612488629538005,1
PRKCSH,vsBoth,2207,3,2,10.1912036026265,0.00612362032299521,0.0157193811166556,-2.36075763608109,-3.13885367891174,-1.27978703097087,0.0182376453353592,0.00169610117003485,0.200620046231154,0.0358998401167258,0.00444719870011427,0.316097448213331
ATXN7,vsBoth,2207,3,2,10.189524967294,0.00612876214322216,0.0157306637054076,-2.94575698305227,-3.1514997801648,-0.221552811042955,0.00322165405352992,0.00162434284945702,0.824662020818725,0.00779682757123303,0.00428139336286835,1
ZBTB38,vsBoth,2207,3,2,10.1586039909158,0.00622425205624179,0.0159543784458655,-2.68338808043967,-3.1869041789459,-0.769998124099661,0.00728803643583479,0.00143804408041483,0.441301005450506,0.0157766044254709,0.0038531292451276,0.639086344564569
IQCK,vsBoth,2207,3,2,10.1268591479852,0.00632383422257471,0.0161899376755345,-3.04872957098698,-2.11017388406175,1.84047714080118,0.00229811250248317,0.0348433811475338,0.0656982172914072,0.00580559783931236,0.064653979987016,0.114970876498163
ABCG2,vsBoth,2207,3,2,10.0741297908721,0.00649277735897542,0.0165922157615054,-2.43808843364212,-3.14303821037338,-1.14441631262342,0.0147651613942047,0.00167204011831239,0.252451026264109,0.0296473176160894,0.0043889328799959,0.388339249909898
BTBD19,vsBoth,2207,3,2,10.0624157597112,0.00653091724103783,0.0166735037281797,-2.15705800652003,-3.05896226586145,-1.51258164837249,0.0310011450540173,0.00222105123571014,0.130385958603494,0.0581499927041653,0.00563528284020555,0.214414628416187
SARS,vsBoth,2207,3,2,10.0010417990227,0.00673443811975225,0.0171411707155327,-3.16029660204166,-2.62436333610494,1.1223890088881,0.00157608605552704,0.00868111232529081,0.261697075657749,0.00416955138581086,0.0184231565578227,0.40105409480651
COL17A1,vsBoth,2207,3,2,9.98129836735753,0.00680124779969651,0.0172986831409471,-1.9940164726099,-2.98613155547909,-1.6829394274834,0.0461502543619756,0.00282531070376449,0.0923868179839734,0.083328869011613,0.0069527992439237,0.15667731909808
UTP11,vsBoth,2207,3,2,9.97115136114105,0.00683584163330435,0.0173719917035005,-3.11677660386776,-2.38165928852747,1.47822679948711,0.00182840066443942,0.0172348351688179,0.139347082998427,0.00474886648763926,0.0341217909899696,0.227556528181349
NT5C3A,vsBoth,2207,3,2,9.95865321444139,0.00687869306048563,0.0174724608540605,-3.15553129449613,-2.70052450118684,0.976685904282171,0.00160206078809208,0.00692302375797297,0.328724675633649,0.00423045100212253,0.0150638894612125,0.490824438772006
AC110620.2,vsBoth,2207,3,2,9.95143580490132,0.00690356107662134,0.0175124045129318,-1.98733918831771,-2.98010438298872,-1.68444406501439,0.046884821707188,0.00288150175237674,0.092095880859356,0.0845698815486821,0.00707223816570737,0.156257957481049
CROCC2,vsBoth,2207,3,2,9.95143580490132,0.00690356107662134,0.0175124045129318,-1.98733918831771,-2.98010438298872,-1.68444406501439,0.046884821707188,0.00288150175237674,0.092095880859356,0.0845698815486821,0.00707223816570737,0.156257957481049
SYCP2L,vsBoth,2207,3,2,9.95143580490132,0.00690356107662134,0.0175124045129318,-1.98733918831771,-2.98010438298872,-1.68444406501439,0.046884821707188,0.00288150175237674,0.092095880859356,0.0845698815486821,0.00707223816570737,0.156257957481049
NETO1,vsBoth,2207,3,2,9.95143580490132,0.00690356107662134,0.0175124045129318,-1.98733918831771,-2.98010438298872,-1.68444406501439,0.046884821707188,0.00288150175237674,0.092095880859356,0.0845698815486821,0.00707223816570737,0.156257957481049
FDX1,vsBoth,2207,3,2,9.95074765505761,0.00690593682755401,0.0175163222531074,-3.07708201904589,-2.24901087301692,1.64331103532747,0.00209037774739989,0.0245118043135067,0.100318596245845,0.00534255326640447,0.0468930729901967,0.168957946329829
PRKAA1,vsBoth,2207,3,2,9.95001553881475,0.00690846526456505,0.0175206262788139,-3.02364563302187,-3.04324602613211,0.116953644962169,0.00249748790920041,0.00234040903996203,0.906896787264387,0.00623869273514229,0.00589736121606061,1
AC107027.3,vsBoth,2207,3,2,9.92573263214711,0.00699285534560482,0.0177005600831203,-3.01107586972798,-2.07042308776125,1.84235144524428,0.0026032379833165,0.0384127416327874,0.0654237591925585,0.00646326362260117,0.0706000549842662,0.114525574304861
NARS2,vsBoth,2207,3,2,9.92595681853592,0.00699207153804166,0.0177005600831203,-2.00595715410284,-2.98514399557885,-1.65910025181318,0.0448608195071963,0.00283444859516811,0.0970955925543004,0.0812106186994922,0.00697229065566865,0.16399270336159
ATP2B4,vsBoth,2207,3,2,9.90265756985265,0.0070740028527504,0.0178844780546497,-2.62993333904555,-3.14576767711085,-0.794830305163237,0.00854016123627212,0.00165651532981083,0.426712219958355,0.0181536275703847,0.0043533697200012,0.620469426624054
AP005329.3,vsBoth,2207,3,2,9.88575994954894,0.007134022952048,0.0180176807576558,-3.13519637859897,-2.7894782028581,0.779218928578319,0.00171739103409794,0.00527930500014912,0.435850761696184,0.00449684457401194,0.0119183931472146,0.632028058358134
COPZ2,vsBoth,2207,3,2,9.88443513600956,0.00713875014263522,0.0180265418870235,-3.0450986541849,-3.00009167963891,0.234163495810193,0.00232603997412071,0.00269898355447802,0.814858053343641,0.00586528308021721,0.00667923205275932,1
LINC01918,vsBoth,2207,3,2,9.8781436219162,0.00716124227504483,0.0180790048808045,-3.10282361685891,-2.37305843571716,1.46790419970082,0.00191683846677548,0.0176414726370952,0.142130247260346,0.00495251010521661,0.0348268575638208,0.231494205693646
SULT1C2,vsBoth,2207,3,2,9.87079601961502,0.00718759964137087,0.0181325101105944,-3.14092040299337,-2.70806824173528,0.93612813214008,0.00168417798326417,0.00676761052065055,0.349207220176308,0.00441836340364357,0.0147683681800662,0.518514324591577
SPPL2A,vsBoth,2207,3,2,9.86147005843768,0.00722119354196046,0.0182107178849918,-3.03427755347473,-2.15223333281909,1.73817183661917,0.00241112493019259,0.0313789815621967,0.0821805400116014,0.00604946660615655,0.0587893965606845,0.141101145274135
CPE,vsBoth,2207,3,2,9.83720574918018,0.00730933577508725,0.0183999647289233,-2.9209103409565,-3.0844943920909,-0.147024116964917,0.00349010251688949,0.00203898453966424,0.883112984587274,0.00835793828074904,0.00522753355656598,1
MMRN2,vsBoth,2207,3,2,9.8346482375668,0.00731868860937376,0.0184191076205811,-2.96457403700474,-3.05842911279575,-0.0194904093808653,0.00303102298198265,0.00222500713377799,0.984449887796733,0.00739673965306572,0.00564431956730445,1
CD160,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
PAPPA2,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
LINC00276,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
EML6,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
AHRR,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
LINC01170,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
AC103769.1,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
AC024257.4,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
AC130456.2,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
AC012181.1,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
DRICH1,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
TMSB15B,vsBoth,2207,3,2,9.82066753170757,0.00737002805710617,0.0185085209968089,-2.90071432092985,-3.09019907875612,-0.194596470523434,0.00372313136661187,0.00200022377086462,0.845708866352852,0.00881599823723898,0.00513551579653083,1
SLC44A3,vsBoth,2207,3,2,9.81661901460532,0.00738496200941368,0.0185393958701711,-3.08778752417751,-2.3441611312394,1.49206258219434,0.00201652593357828,0.0190699308156424,0.135682739934345,0.00517366007598011,0.037404443380089,0.222180777607363
CBR4,vsBoth,2207,3,2,9.76171165789168,0.00759051506446785,0.018996573513284,-3.01810460597778,-2.13909953233074,1.73189503788044,0.00254361087263497,0.0324276082866114,0.0832922524111168,0.00633800011642032,0.060548028383354,0.142741854556965
FAM81A,vsBoth,2207,3,2,9.73965029772664,0.00767470710184368,0.0191822157337896,-2.35556132483466,-3.08080049175649,-1.18503969058485,0.0184947440174515,0.00206444926147391,0.236001754348814,0.036365927002659,0.00528477602380702,0.365470241510912
TANGO2,vsBoth,2207,3,2,9.73971568300569,0.00767445619951228,0.0191822157337896,-3.02327341192387,-2.16122059543522,1.70168394453049,0.00250056210389653,0.0306783032198941,0.0888146317517712,0.006243773617464,0.0575934709697547,0.151237332315174
N4BP1,vsBoth,2207,3,2,9.73489498622598,0.00769297662402686,0.0192164810276522,-2.2019834094057,-3.03633747058804,-1.38890073320883,0.027666480409365,0.00239471174022549,0.164862937555465,0.0524481738842878,0.00601315335945691,0.264636482812979
CRPPA,vsBoth,2207,3,2,9.73073256797921,0.00770900398952729,0.019251951411561,-3.04761105847869,-2.23927909675469,1.60634703787419,0.00230668271825369,0.0251377620978877,0.108197680657044,0.00582416538552106,0.0480007880550156,0.180887469968149
EDNRA,vsBoth,2207,3,2,9.72979926724152,0.00771260223857929,0.0192586547957888,-2.26359271445379,-3.05479661872677,-1.30823853936271,0.0235991763637553,0.00225213189180908,0.190792414046347,0.045305842529912,0.00570352849756373,0.302025583294662
BEND5,vsBoth,2207,3,2,9.70726268197544,0.00780000159353136,0.0194584458413102,-2.18169293984233,-3.02638055913245,-1.40849629020479,0.0291322023405571,0.00247500582419385,0.158984164704278,0.0549684115723414,0.00619238023379563,0.256111880784213
LYZL2,vsBoth,2207,3,2,9.69943086977231,0.00783060554936481,0.0195278564238509,-3.10805621559543,-2.53671855195089,1.18339816485104,0.00188322242806031,0.0111896873583489,0.236651384285103,0.00487225101441154,0.023071478795098,0.366357376277446
AC005740.4,vsBoth,2207,3,2,9.69357667661029,0.00785356006675095,0.0195688872524175,-2.95927450252928,-3.02488267153455,0.0310159472473203,0.00308364287877941,0.00248729596278569,0.975256821727096,0.00750532204282604,0.00621769706629143,1
SPAAR,vsBoth,2207,3,2,9.69357667661029,0.00785356006675095,0.0195688872524175,-2.95927450252928,-3.02488267153455,0.0310159472473203,0.00308364287877941,0.00248729596278569,0.975256821727096,0.00750532204282604,0.00621769706629143,1
PLK5,vsBoth,2207,3,2,9.69357667661029,0.00785356006675095,0.0195688872524175,-2.95927450252928,-3.02488267153455,0.0310159472473203,0.00308364287877941,0.00248729596278569,0.975256821727096,0.00750532204282604,0.00621769706629143,1
CPEB3,vsBoth,2207,3,2,9.67933681791578,0.00790967639463514,0.0196970667338332,-2.9897660723934,-2.08725791217747,1.77271491019869,0.00279191172123762,0.0368648270710207,0.0762759591602003,0.00688364974768707,0.0680784420984573,0.131877918762972
ZNF594,vsBoth,2207,3,2,9.67684068776142,0.00791955434839741,0.0197146751087823,-3.01838206181666,-2.16856684368161,1.67944098596814,0.00254128295524597,0.0301155846944864,0.0930661311176281,0.00633330177749943,0.0566585128679896,0.157735937529049
FAM114A1,vsBoth,2207,3,2,9.67521062079902,0.00792601168146142,0.0197260886048183,-3.10689580338036,-2.71926541817677,0.853130637696135,0.00189063024760156,0.00654270846872614,0.393586862928055,0.00488832479820052,0.0143301944294084,0.577049809018732
PDGFB,vsBoth,2207,3,2,9.67527338317944,0.00792576295768386,0.0197260886048183,-2.00972989709045,-2.95918309592884,-1.60546490359948,0.0444597838947896,0.00308455773240148,0.108391530913767,0.0805712240888108,0.00750691064655078,0.181148096633344
RBM42,vsBoth,2207,3,2,9.64545734576034,0.00804480551976627,0.0200028383645829,-2.74081573185086,-3.09905739845583,-0.505980634173875,0.00612868676629654,0.00194137404960662,0.612870244712647,0.0135306182843629,0.00500686714495951,0.851547355880763
ADPRH,vsBoth,2207,3,2,9.62911878230939,0.00811079497872911,0.0201597794268989,-2.72077506880379,-3.09864617027364,-0.542272718090112,0.00651290610462367,0.00194407044479485,0.587630646944753,0.014280020390957,0.00501291825184156,0.821017378642006
PDE4D,vsBoth,2207,3,2,9.62399783064351,0.00813158908329863,0.0201995498685572,-2.15034428851071,-3.00594715380445,-1.4296939919882,0.0315279916096994,0.00264755006271789,0.152804865375491,0.0590338089154348,0.00656329287905175,0.247163083294295
ATL1,vsBoth,2207,3,2,9.61266392415614,0.00817780123581159,0.0203071622909311,-2.27720951400467,-3.04417626264971,-1.26398751871252,0.0227737172725205,0.00233318395456278,0.20623450684409,0.0438728063844607,0.00588122557560784,0.323963196197296
RELL1,vsBoth,2207,3,2,9.60074745369004,0.00822667194628009,0.0204116789811731,-3.09734083374711,-2.58744428125328,1.07242002117777,0.00195265224366237,0.00966908321080365,0.283531419265782,0.00503187517974011,0.0202734273809301,0.430803469737646
MEST,vsBoth,2207,3,2,9.58518684345615,0.00829092760429885,0.0205517464261855,-3.07270788093835,-2.81107111186882,0.624939611827395,0.00212126027846674,0.0049376871457285,0.532010692927755,0.00540796724304622,0.0112581154087058,0.752674218971654
NCAPD3,vsBoth,2207,3,2,9.57814588146048,0.00832016709572215,0.0206169493951389,-3.03522285482427,-2.89811787106015,0.399210240961242,0.00240358013220672,0.00375409471624714,0.689738297951446,0.00603212244397366,0.00887903710248094,0.942797086344917
WDR82,vsBoth,2207,3,2,9.5744000899079,0.0083357645031337,0.0206483139055992,-3.09392829951089,-2.6529648446602,0.948342787745226,0.00197525216891783,0.00797881804683084,0.342954974991628,0.00508370895712404,0.0170834047234187,0.509997699879792
DTWD2,vsBoth,2207,3,2,9.57323954630832,0.00834060291586604,0.0206578703934757,-2.93969530747949,-1.98962766136649,1.85568172593187,0.00328535142701593,0.0466319667052024,0.063498937030151,0.00793020636538828,0.0841721108549843,0.111496937813243
EPC2,vsBoth,2207,3,2,9.57205872743356,0.00834552874052458,0.0206676411098793,-3.08383508980988,-2.75202406908742,0.751636079492866,0.00204350835099244,0.00592281675909446,0.452269939944762,0.00523772481477521,0.0131299727410908,0.653121676853007
LOXL4,vsBoth,2207,3,2,9.54822064549915,0.0084455945993717,0.020878643459904,-2.83355654295614,-3.05767489772643,-0.260229629625935,0.00460331633882416,0.00223061429952274,0.794686650229955,0.0105816780414409,0.00565653918409792,1
FBXO24,vsBoth,2207,3,2,9.48598059269103,0.00871255407473451,0.021473097947673,-2.38019379094725,-3.05296302919003,-1.08948654855673,0.0173035354698002,0.00226593853192484,0.275939383505115,0.0342399791429569,0.00573392982163907,0.420249135553078
BCL10,vsBoth,2207,3,2,9.4807321601455,0.00873544772672372,0.0215194532447175,-2.9060175306245,-3.00604244051561,-0.0335277691796431,0.00366060939610809,0.00264672053881283,0.973253721672899,0.00870466285148275,0.00656180455661519,1
HRC,vsBoth,2207,3,2,9.45239374598139,0.00886010314317801,0.0217832407499137,-2.84465845683661,-3.03220655082179,-0.193936746899598,0.00444590663221914,0.00242773019134117,0.846225410039893,0.010261024938631,0.00608899483481252,1
ROBO1,vsPattern_4,2207,3,2,9.44209358518319,0.00890585108839206,0.0218829483886205,-1.90415025648765,-2.88928485114639,-1.6749152871967,0.056890618026416,0.00386119129959842,0.0939508537732849,0.101041951364545,0.00910601324855878,0.159099179894409
ZNF460-AS1,vsBoth,2207,3,2,9.44044679681991,0.00891318713417505,0.0218984203494716,-2.99425288515462,-2.90783725033596,0.306035353044627,0.00275117814044842,0.00363937687518603,0.759577728462559,0.00679372077024322,0.00866208601287938,1
LMO4,vsPattern_4,2207,3,2,9.43625714921128,0.00893187826122981,0.0219417832533651,-1.89429152962535,-2.88435588729069,-1.68427261503299,0.0581863247045086,0.00392215229394692,0.09212899527519,0.103085157948005,0.00922774060777011,0.156295620576164
MGAT5B,vsPattern_1,2207,3,2,9.38229393020596,0.00917615538817763,0.0224711290131221,-2.90039117184048,-1.94579438485326,1.86184450142604,0.00372697231516858,0.0516794434075172,0.0626250117342009,0.00882363391854917,0.0925594734784998,0.110097446648382
FIP1L1,vsBoth,2207,3,2,9.36770392507076,0.0092433402241224,0.0226095459830068,-2.915363370668,-1.98647243933141,1.81639245948493,0.0035527462779024,0.0469808901418101,0.0693101910758364,0.00848025368325844,0.0847271563931687,0.120738369719952
ESM1,vsBoth,2207,3,2,9.35502312773062,0.0093021328736464,0.0227373479869756,-2.51248547179172,-3.05450581768113,-0.847810318896294,0.0119884041199848,0.00225431642242781,0.396543615405746,0.0245398493084399,0.00570754648596112,0.580790058162934
VSNL1,vsBoth,2207,3,2,9.34562458813934,0.00934594897690679,0.022831205210832,-2.63249301411937,-3.05633628456774,-0.62934988777553,0.00847607661103819,0.00224059803262857,0.529120017612739,0.018030789224952,0.00567783404109018,0.749102724430969
CEACAM1,vsBoth,2207,3,2,9.3251080820215,0.00944231551770177,0.0230505837050141,-3.04165877059815,-2.72773533003119,0.717360812293609,0.00235278446854066,0.00637707520878974,0.473151493053454,0.00592593748409375,0.0140165450263812,0.678928292422613
C4orf48,vsBoth,2207,3,2,9.297884807875,0.00957171959235302,0.0233340427873283,-2.72416074536591,-3.03713461632469,-0.425451204115734,0.00644651221734329,0.00238838766708494,0.670507785823168,0.0141528695348942,0.00600135844568071,0.920093721223223
STAC2,vsBoth,2207,3,2,9.27806115879721,0.00966706453808439,0.0235365206629811,-2.34062866600322,-3.01648503055787,-1.09702695401148,0.0192513037501203,0.0025572384410499,0.272629609528266,0.0377240185372405,0.00636697006864307,0.415894138236743
AC244502.1,vsBoth,2207,3,2,9.26003366343796,0.00975459491436077,0.0237304369986816,-2.33727995155104,-3.01331971303601,-1.09752515136526,0.0194246322977242,0.00258406527145379,0.272411892197657,0.0380298335734535,0.00642482495858986,0.415606294052955
AC022382.1,vsBoth,2207,3,2,9.24678411799187,0.00981943141508806,0.0238743849429847,-2.33621899482887,-3.01129621573046,-1.09584840897473,0.0194798308184479,0.00260134947546416,0.273145119579513,0.038132687687056,0.00646092869833586,0.416636152940892
HOXD8,vsBoth,2207,3,2,9.24499503123018,0.00982821925242897,0.0238874817912883,-2.91990902962336,-2.92839561771351,0.131709197767806,0.00350133576935764,0.00340716213760334,0.895214310135518,0.00837670229388888,0.00818353361938195,1
AMOT,vsBoth,2207,3,2,9.23770952678128,0.00986408630770894,0.0239691268023789,-2.94229184764804,-2.90207981079836,0.220370289707743,0.00325792726862544,0.00370694085645142,0.825582782048172,0.00787662507067624,0.00879147353192697,1
MYL6,vsBoth,2207,3,2,9.19300198884139,0.0100870687783305,0.0244714495290067,-3.01190501376687,-2.37598638786572,1.29464134682401,0.00259613819173893,0.017502108458841,0.195443982056493,0.00645092130514094,0.0345825603706509,0.308621287426253
HEXB,vsBoth,2207,3,2,9.17386025089164,0.0101840742648627,0.0246868896411247,-3.0244724912262,-2.65599917361555,0.814547804814385,0.00249067120911568,0.00790738081586808,0.41533119776329,0.00622504757554573,0.0169570770360505,0.605427043776818
SLC39A10,vsBoth,2207,3,2,9.16206345905611,0.0102443214732046,0.0248158028788711,-2.87686752387627,-2.94088516673962,0.0297272041177471,0.00401644174800548,0.00327275836448624,0.976284615757232,0.00941431998201024,0.00790580696533351,1
CXCL8,vsBoth,2207,3,2,9.14981993425842,0.0103072271254752,0.0249538406909988,-2.77782236434634,-2.99173092911827,-0.244682982963491,0.00547245264434198,0.00277400643059094,0.806701905222834,0.0122914488564384,0.00684537005687449,1
MACF1,vsBoth,2207,3,2,9.13380660029925,0.0103900849253122,0.0251428838148992,-3.01446320168653,-2.67585444489283,0.760363239316191,0.00257434438009754,0.00745390094076345,0.447037490430497,0.00640287946878251,0.0161015731320731,0.646451679756613
TMEM171,vsBoth,2207,3,2,9.1084441916136,0.0105226826881038,0.0254316270060044,-3.01735806454414,-2.53096678749025,1.02614423257406,0.00254988421163643,0.0113748618782119,0.304823603371982,0.00635158814105571,0.0234128212969089,0.458869444303902
RBBP8,vsBoth,2207,3,2,9.10541577839845,0.0105386282731679,0.0254584840306865,-2.8816146540932,-2.92081778018216,0.0745695921890221,0.00395643263597966,0.00349113953632232,0.940557168658363,0.00930075104927983,0.00835929263505224,1
ZNF773,vsBoth,2207,3,2,9.08330541247438,0.0106557811167864,0.025712014215608,-2.94779160912926,-2.83590356872926,0.349482879601931,0.00320052734743964,0.00456962411059064,0.726726821629238,0.00775028334832424,0.0105160480918398,0.986434515422508
BUD31,vsBoth,2207,3,2,9.08034620402586,0.0106715591252651,0.0257471373834118,-2.98775994543278,-2.3325424005395,1.32811539945341,0.002810301942548,0.0196721750559345,0.184139986893428,0.0069230037960136,0.0384829029052251,0.292481058614006
CYB5R4,vsBoth,2207,3,2,9.06675490999283,0.010744326243986,0.0259137996749982,-2.9599674160041,-2.80673590163087,0.424409541350175,0.0030767158163827,0.00500462535696113,0.671267163482029,0.00749292034377603,0.0113808328380386,0.920978162345259
MKNK2,vsBoth,2207,3,2,9.05257810729217,0.0108207569062229,0.0260772444257254,-2.6051816959238,-3.00728607573217,-0.591649411027161,0.00918255502053043,0.00263591576365176,0.554085379198354,0.0193653309038804,0.00653841371207277,0.780050876762284
PBDC1,vsBoth,2207,3,2,9.03400463210434,0.0109217144939142,0.0262994885013453,-2.87685671958906,-1.98610742001124,1.74589575412812,0.00401657926384561,0.0470213975593101,0.0808290678103921,0.00941431998201024,0.0847948686385065,0.139003084304281
VPS13D,vsBoth,2207,3,2,9.03230541535139,0.0109309976169848,0.0263188343949114,-2.95073324035698,-2.2069769970359,1.48539782687326,0.00317020586223964,0.0273156664443412,0.137438470995935,0.0076872592823467,0.0518242966033069,0.224696010103831
CYB5R3,vsPattern_4,2207,3,2,9.00967732514401,0.0110553736885392,0.0265848805772107,-1.89675486527629,-2.83802696016978,-1.59644579042537,0.0578602987891948,0.00453933483099436,0.11038929968821,0.102558319766549,0.0104539048484416,0.18414293350646
RUNDC3B,vsPattern_4,2207,3,2,9.00612117211572,0.0110750484753044,0.0266261149446216,-1.65074338701316,-2.72374685911656,-1.84561170800619,0.0987909844577555,0.00645459582052017,0.0649486052905121,0.166669406701693,0.0141695301533728,0.113826018268793
USO1,vsBoth,2207,3,2,9.00443512175116,0.0110843889566414,0.0266424909099286,-2.99622022090514,-2.45955223663911,1.11545142345326,0.00273348946863613,0.0139110451899393,0.26465702371967,0.00675411777844469,0.0280898934499621,0.404940094801643
SFT2D1,vsBoth,2207,3,2,8.98833285273019,0.0111739910784594,0.0268425484007685,-2.48081193200839,-2.99552412269637,-0.800318789409744,0.0131083514231972,0.00273973630109333,0.423526119522008,0.0266173339244966,0.00676838486600014,0.616274731059135
NRCAM,vsBoth,2207,3,2,8.9683268089088,0.0112863256620116,0.0270876958307991,-2.79014485837231,-2.94451996988232,-0.137052916934827,0.00526844639326384,0.00323456071837837,0.890988968033087,0.011897631109709,0.00782409580763344,1
TMEM92,vsBoth,2207,3,2,8.9683268089088,0.0112863256620116,0.0270876958307991,-2.79014485837231,-2.94451996988232,-0.137052916934827,0.00526844639326384,0.00323456071837837,0.890988968033087,0.011897631109709,0.00782409580763344,1
LINC01117,vsBoth,2207,3,2,8.96312869880366,0.0113156975968521,0.027148912362295,-2.86532558230339,-1.97772132162492,1.73966224705318,0.0041658068885791,0.0479601535647743,0.0819183421500359,0.0097100431627564,0.0863409403575577,0.140698880006375
PAMR1,vsBoth,2207,3,2,8.946866478868,0.0114080818626894,0.0273487637782302,-2.49318150957221,-2.98976486483729,-0.767110092326565,0.0126604108055483,0.00279192275780121,0.443016061941124,0.0257790559209894,0.00688364974768707,0.641148536019614
