Gene,Pattern_6 x Pattern_7,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
FJX1,vsBoth,431,3,2,12.314483654277,0.00211808727327726,0.0318661760571351,-2.81922837832173,-3.2116068565335,0.545889231040954,0.00481392541361465,0.00131994872080068,0.585142081299004,0.0109593621118461,0.00381960692290936,0.699927738450285
ORMDL3,vsBoth,431,3,2,12.3176665852579,0.00211471909135961,0.0318661760571351,-2.57642867155517,-3.3464207895771,0.166917132581275,0.00998267995972178,0.000818620644089893,0.867435252417143,0.0203364296187623,0.00277861115901811,0.954518615172048
RFT1,vsPattern_7,431,3,2,12.2963143124331,0.00213741706861122,0.0320741099118834,-0.775122283102877,-3.35486173080665,-1.8444239839085,0.438267405590828,0.000794046626681459,0.0651213746624039,0.552320168459108,0.00271332166889001,0.105045031490611
DCTN2,vsBoth,431,3,2,12.2969798979322,0.00213670587005553,0.0320741099118834,-2.75131775940111,-3.2514829800969,0.438141376225357,0.00593560359458379,0.00114804649055459,0.661283802134876,0.0130693790073785,0.00345646814247646,0.772902316461413
ZNF3,vsPattern_7,431,3,2,12.2939813176172,0.00213991181485611,0.0320839825494349,-1.19349798344684,-3.45524515711092,-1.45984515687691,0.232674401448384,0.000549792662851583,0.144332634754532,0.321438290842003,0.00212997260935777,0.212805400455009
SULF2,vsPattern_7,431,3,2,12.2892726868794,0.00214495577733932,0.0321044923417189,-0.769992289269965,-3.35243334988067,-1.84817331489008,0.441304466623049,0.000801045262740552,0.0645772744711395,0.555835838846407,0.00272926263135409,0.104242195213111
C2,vsBoth,431,3,2,12.2853303012717,0.00214918806869293,0.0321402979416605,-2.04533612523736,-3.48576538875353,-0.536528813465261,0.0408217315151653,0.000490731185277836,0.59159312779671,0.0692797815064776,0.00197788874137991,0.706328245568123
SLC3A2,vsPattern_7,431,3,2,12.2644562980689,0.00217173661291776,0.0324497206311672,-0.735842435128111,-3.33889723491686,-1.87525384313878,0.461826592984871,0.000841116745068842,0.0607578099918877,0.577315357127681,0.00282509615272001,0.0988221491507576
SNX33,vsPattern_7,431,3,2,12.2610656702175,0.00217542151088746,0.0324769978894627,-1.86645838159814,-3.49818693248947,-0.74561037651224,0.0619772616093629,0.000468432683314636,0.45590281282908,0.100587148310754,0.00191899405543844,0.571507734210896
PLA2G10,vsBoth,431,3,2,12.2457256596281,0.00219217115822239,0.0326712061609816,-2.72245099395005,-3.25839469075749,0.400440882607187,0.00647996434083484,0.00112044453059551,0.688831817622342,0.0141638909278754,0.00343053175672343,0.798249146053328
EIF5A,vsPattern_7,431,3,2,12.2400399657802,0.00219841203197753,0.0327362855605725,-1.81942999062679,-3.49713045771839,-0.797092066139658,0.0688458546884474,0.00047029178601678,0.425397563783185,0.110104366893197,0.0019215714520984,0.537759958267688
TMEM45A,vsPattern_7,431,3,2,12.2343764697025,0.0022046462035734,0.0328011543763343,-1.00089797886749,-3.40729238854044,-1.63548185613637,0.316876133785523,0.000656108011367705,0.101948075161671,0.4184664546671,0.00237786242184392,0.156100391746694
PLEKHA2,vsBoth,431,3,2,12.2242257161867,0.00221586405701026,0.0329396468765281,-2.60622364850558,-3.31549856525284,0.225024340398067,0.00915466643691672,0.000914798106642933,0.821960338906759,0.0189328444397164,0.00298555024782378,0.917696556819609
AC022075.1,vsBoth,431,3,2,12.2225456229249,0.00221772626820845,0.0329396468765281,-2.72070728165614,-3.25482477120463,0.401380967465434,0.00651424168373841,0.00113462348269314,0.688139659813234,0.0142180680557166,0.00345460564446002,0.798024911442915
BCL7A,vsBoth,431,3,2,12.2018027913439,0.00224084691913789,0.0332265476541438,-2.75236313594593,-3.23172792298263,0.455244799663844,0.00591668721008209,0.00123044151817215,0.648933133797964,0.0130432609256382,0.0036070477382033,0.761448943591422
DAPP1,vsBoth,431,3,2,12.1998381873668,0.00224304918899247,0.0332309925225882,-2.1788356787666,-3.45071159071572,-0.359683337829478,0.0293438774240776,0.000559110703434859,0.71908395374612,0.0516130665924872,0.00214939563835437,0.826698206225393
SPPL2A,vsBoth,431,3,2,12.190334372072,0.0022537333164762,0.0333609829143134,-2.6654881853456,-3.27924347253785,0.320228895711054,0.00768766329173043,0.00104085792939852,0.748794819985895,0.0162963956759606,0.00325739243364691,0.853648889146781
SRSF4,vsPattern_7,431,3,2,12.1881838908929,0.00225615792530144,0.0333685948190011,-1.62070450459623,-3.48897248733396,-1.0116552476103,0.105081027100786,0.0004848810527566,0.311702920166936,0.160296719548856,0.00196499084686164,0.412119130105975
MAPKAPK2,vsBoth,431,3,2,12.1855893559415,0.00225908666486648,0.0333836436338602,-2.48271625558156,-3.36143462539128,0.0505175829430853,0.0130384898985758,0.000775387094119079,0.9597099381312,0.0255873247179912,0.00267853929539412,1
ANXA6,vsPattern_7,431,3,2,12.1799474070195,0.00226546848790103,0.0334496517989579,-1.83879729897226,-3.48761876512603,-0.767864868023988,0.0659450056930116,0.000487342426387254,0.442567471310035,0.106145005581803,0.00196952955412259,0.55666273409049
RBP5,vsBoth,431,3,2,12.176193058444,0.00226972516110498,0.0334841971191052,-2.95055908111999,-3.0797073488413,0.798464751359043,0.00317199372748897,0.00207204083737015,0.424600840405797,0.0076970517339824,0.0054454687269833,0.537340132681021
TRAC,vsBoth,431,3,2,12.1742202335688,0.00227196515082915,0.0334889580502386,-3.14628362033906,-2.86863507607252,1.18658254575771,0.00165359567091953,0.00412247129348218,0.235392323997315,0.00451748264140569,0.00964413638360693,0.324594386021458
CNOT11,vsBoth,431,3,2,12.1717796107554,0.00227473934816632,0.0335015785787699,-3.46847755964445,-2.04457413351579,2.21005090161423,0.000523416238600167,0.0408968617953189,0.0271016298239175,0.00206336190900803,0.0693810860355466,0.0482536359731101
SLC23A2,vsBoth,431,3,2,12.1653324628698,0.00228208397026182,0.0335814327789075,-2.10895065233067,-3.45791883705549,-0.443268246952164,0.0349488413839726,0.000544365353933716,0.657571720237049,0.060314935936856,0.00211807610439664,0.769764863439776
CARD6,vsBoth,431,3,2,12.1392052389884,0.00231209180828589,0.033937233290193,-2.71433504199723,-3.24200794880516,0.404631543006565,0.00664089646138992,0.00118690711897012,0.685748368955534,0.0144372859389047,0.00351380803204987,0.796318648601077
EIF3D,vsPattern_7,431,3,2,12.1373497072616,0.00231423788351239,0.0339402125199923,-1.83189435238995,-3.48167131522885,-0.770747684213451,0.066967162142024,0.000498294922215883,0.440856501940421,0.107520695486337,0.00199406712416579,0.555427283353028
MAPK10,vsBoth,431,3,2,12.1293387991324,0.00232352604628598,0.0340478434987226,-2.19032358623458,-3.43711920239179,-0.335931834486739,0.02850077745178,0.000587936792684885,0.736922270209223,0.0503271095749703,0.00222219339472319,0.843752530527452
SNX1,vsPattern_7,431,3,2,12.1239460627165,0.00232979958212788,0.0341111561618003,-1.35851283723305,-3.45799925179612,-1.27843553026702,0.174301011991697,0.000544202895682471,0.201095902926246,0.250899663001501,0.00211807610439664,0.284190247720299
NDUFB4,vsBoth,431,3,2,12.1203930769684,0.00233394213300012,0.0341431886407982,-3.23834229407733,-2.71420056186382,1.41363857032066,0.0012022646933667,0.00664359308448041,0.157468050409983,0.00354472782075268,0.0144372859389047,0.229462197970968
TRIM47,vsPattern_7,431,3,2,12.1138142818281,0.00234163203722363,0.0342270182378119,-1.85325461858897,-3.47721872194276,-0.743384805872739,0.0638458724242454,0.000506644332984367,0.457248740607922,0.103135640069935,0.00201171305857706,0.572707870761427
ERH,vsPattern_7,431,3,2,12.1101458586673,0.00234593102724673,0.0342611849940791,-1.86061837720618,-3.47628863588067,-0.734439791409248,0.0627980877678793,0.000508404798192351,0.462680742698364,0.101809021078229,0.00201656766379208,0.577900849829474
ATP5MD,vsPattern_7,431,3,2,12.104718304255,0.00235230600762145,0.034321791585558,-1.19768357940874,-3.43094261879635,-1.4355779282636,0.231040224306396,0.000601487818317362,0.151122479010385,0.319475313240906,0.0022544505884222,0.221363892005433
MAP1LC3B,vsBoth,431,3,2,12.1032693802029,0.00235401078144493,0.034321791585558,-2.51395571571058,-3.33427902070268,0.107193002858316,0.0119385423863792,0.000855208232126738,0.914635866357123,0.0236768797371528,0.00285111705873706,0.997179423437387
LSM7,vsBoth,431,3,2,12.100706493704,0.0023570292462526,0.0343371391528725,-2.58689969839438,-3.30160544384794,0.214730442401868,0.00968437780385083,0.000961331937338564,0.829977486557854,0.0198638036743522,0.00309333782514101,0.924162245934339
EIF3I,vsBoth,431,3,2,12.0921828261274,0.00236709594920468,0.0344110761624613,-2.8733893669115,-3.12455963511769,0.676397984663201,0.00406093281138047,0.00178071422307912,0.49878799646097,0.00952496453775774,0.004794805103965,0.614292479061551
STK38L,vsPattern_7,431,3,2,12.0934203107642,0.00236563177978774,0.0344110761624613,-1.26905233173697,-3.4412671737943,-1.36448808903269,0.204422400029509,0.000578996519086857,0.17241400041582,0.287895413893016,0.00220696383102318,0.248661270176089
UBE2M,vsBoth,431,3,2,12.0914066705881,0.00236801474479181,0.0344110761624613,-3.36629393170964,-2.42432618590612,1.78992173383383,0.000761854808899518,0.0153368230812561,0.0734664943647778,0.00264952428249271,0.0294168514413849,0.116457998474537
HNRNPA3,vsPattern_7,431,3,2,12.0887108846755,0.00237120872727632,0.0344288469154909,-1.94095299131437,-3.46733680256431,-0.637818684210812,0.0522639795377502,0.000525642818126427,0.5235917155014,0.0864143944233442,0.00207032324685378,0.640103691366511
SLC25A6,vsBoth,431,3,2,12.0798655250507,0.00238171904900749,0.0345527297583171,-2.66333172599022,-3.25901718645259,0.334149480052766,0.00773710985673385,0.00111798894977917,0.738266764048886,0.0163934802905054,0.00342746019689533,0.844861430515837
TMED9,vsPattern_7,431,3,2,12.0653121307482,0.00239911330684715,0.0347761926395844,-1.45701795351209,-3.46088780401589,-1.17114777853067,0.145111424427977,0.000538397148081639,0.241539381776763,0.213883483561603,0.0021021344773926,0.331848970255205
KRTCAP2,vsPattern_7,431,3,2,12.0589870287149,0.0024067126353729,0.0348029120200734,-1.20499429967298,-3.42613405608686,-1.42356244190193,0.228205502481022,0.000612238132158459,0.154573174549792,0.316075464447411,0.00227620014563955,0.225756206183544
FBL,vsBoth,431,3,2,12.0588030077969,0.00240693408829499,0.0348029120200734,-2.37341627752225,-3.37765034460687,-0.0841979060540456,0.0176243881323035,0.000731079761925225,0.9328990830052,0.0332231544742332,0.00258088959158834,1
REX1BD,vsBoth,431,3,2,12.0445576777892,0.00242413907342766,0.0350194331672048,-2.58862234971629,-3.29026961022029,0.225794185332324,0.00963607084421603,0.00100091429359481,0.821361499735597,0.0197918200977636,0.00318562948683786,0.917523882627833
STAG2,vsBoth,431,3,2,12.0430903301332,0.0024259182534103,0.0350194331672048,-2.41605371664405,-3.3607544854243,-0.0231170439725885,0.0156897465113329,0.000777298863424937,0.981556910195029,0.0299277253064219,0.00268087574231133,1
RASIP1,vsBoth,431,3,2,12.0407846116141,0.00242871660847651,0.0350308777871669,-2.37734574836044,-3.37330111018774,-0.0763157687503962,0.0174377345860187,0.000742726821593956,0.93916788078065,0.0328988997605239,0.00260563180034601,1
CPEB2,vsBoth,431,3,2,12.0367031932793,0.00243367797335408,0.0350734762050954,-2.18518127233726,-3.42329435796423,-0.330499212348153,0.0288755580955524,0.000618670428365375,0.741022787677356,0.0508889247378089,0.00228230986633957,0.84672169026749
NDN,vsBoth,431,3,2,12.0307589440528,0.00244092192719375,0.0351488732912557,-2.6263577467133,-3.26899047539797,0.284956765679263,0.00863040580594493,0.00107931934656823,0.775677265224574,0.0179977000890564,0.00334053797760169,0.87717504527409
SYPL1,vsPattern_7,431,3,2,12.0186994411837,0.00245568454240787,0.0353323244664236,-1.01809254934002,-3.38317367317268,-1.59688630166935,0.308633975792649,0.00071653304706545,0.110291053800046,0.409024207376044,0.00254553321226255,0.167392095838368
MRPL17,vsBoth,431,3,2,12.0086564140765,0.00246804680828693,0.0354809659262121,-2.55667923121151,-3.29844324927075,0.183652029582704,0.0105676614963324,0.000972225303294839,0.854286443542015,0.021353898725053,0.00310973701993381,0.944908510282504
PNKD,vsBoth,431,3,2,11.9904230381648,0.0024906500979137,0.0356142156306137,-3.42046245132425,-2.16259279981357,2.06139093847452,0.000625147650956268,0.030572512541251,0.0392657586494915,0.00230107410303691,0.053522739135326,0.0669932875363762
RFC1,vsBoth,431,3,2,11.9880338702078,0.00249362716644189,0.0356142156306137,-2.02513670561424,-3.44271918857145,-0.524273698874131,0.0428533287604296,0.000575896964427042,0.600088187398875,0.0723995712215679,0.00220262209202989,0.714037132144017
WASHC2C,vsPattern_7,431,3,2,11.9927465760222,0.00248775821819092,0.0356142156306137,-1.254578574533,-3.4254795961021,-1.36785598117754,0.209631785302647,0.00061371502888343,0.171357160636877,0.293919116457233,0.00227620014563955,0.247216398042416
C11orf58,vsPattern_7,431,3,2,11.9883836002055,0.00249319115645291,0.0356142156306137,-1.75438558721246,-3.46212323082067,-0.841227904149281,0.0793644592694202,0.000535931706572985,0.40022027097253,0.124751269659592,0.0020980911986815,0.511885314560421
RPL36AL,vsBoth,431,3,2,11.9929663964675,0.00248748480315719,0.0356142156306137,-2.5149689774957,-3.31383233785876,0.124818752448865,0.0119042858179506,0.000920266711767357,0.900667041187254,0.023629797025561,0.00299812268171583,0.984112122740531
HLA-F,vsPattern_7,431,3,2,11.9801495187306,0.002503476884863,0.0357256787156062,-0.886092178533178,-3.34555605457842,-1.71342580386569,0.375567857405748,0.000821177588113854,0.0866342324930633,0.484443728812122,0.00278308603392433,0.134904449349905
FAU,vsBoth,431,3,2,11.9671587023916,0.00251979091485717,0.0359291329876001,-2.23577705556238,-3.4006009246732,-0.255884154116745,0.0253663786200623,0.000672379101499277,0.798040290568993,0.045598602207424,0.00242315291270068,0.897046789849188
TNFRSF14,vsBoth,431,3,2,11.9625632210315,0.00252558739780452,0.0359602510758221,-2.72802181745922,-3.19817439904386,0.455231204191783,0.00637153937293808,0.0013830061343099,0.64894291365268,0.013967657532675,0.0039428911656267,0.761448943591422
SYTL1,vsBoth,431,3,2,11.9602448094061,0.00252851677094177,0.0359602510758221,-2.76125337671009,-3.17649818499638,0.509702220923317,0.00575799859096219,0.00149064722306926,0.610260096818328,0.0127407413430744,0.00418947380892637,0.723999175053212
ANXA5,vsPattern_7,431,3,2,11.9572806087575,0.00253226706493738,0.0359602510758221,-1.95665052822932,-3.44593846740219,-0.603084099593644,0.0503885700316613,0.000569079923823281,0.54645274357032,0.0837685246298628,0.00218212045875582,0.662643990719109
BRI3BP,vsPattern_7,431,3,2,11.9585142373505,0.00253070560802321,0.0359602510758221,-1.89816887716272,-3.4512698178808,-0.672465464887938,0.0576738392364333,0.000557955465468951,0.50128741871057,0.0943868293985912,0.00214679097758345,0.616694678260417
C5orf24,vsPattern_7,431,3,2,11.9456912348654,0.00254698335681557,0.0360327385454244,-0.738145093605121,-3.29888255554777,-1.84040405638631,0.46042628394212,0.000970705141011499,0.065708938383133,0.576366495831724,0.00310913843598428,0.105878798527716
LSM5,vsPattern_7,431,3,2,11.9445971779513,0.0025483770103407,0.0360327385454244,-1.32014476739281,-3.42860237083916,-1.29741232166934,0.186786688524376,0.000606697681462938,0.194489355184428,0.266482342294777,0.00226830231322333,0.276069223688824
MKLN1,vsBoth,431,3,2,11.9429318721751,0.00255049980747228,0.0360327385454244,-2.12345639595583,-3.42031451120264,-0.396783503875855,0.0337156256843697,0.000625487752034675,0.691527116328711,0.0583659560190898,0.00230107410303691,0.800340680087877
PITRM1,vsBoth,431,3,2,11.9489460582614,0.00254284173728024,0.0360327385454244,-2.05616106285796,-3.43231877574632,-0.481357203494986,0.0397669940248243,0.000598443688911357,0.630262647627652,0.0677199208592498,0.00225054890206497,0.743802609884104
MRPL57,vsBoth,431,3,2,11.9494699448293,0.00254217574419508,0.0360327385454244,-2.10347382105988,-3.42487147072686,-0.422697471240612,0.0354243713625033,0.000615090334764512,0.672516000820826,0.0610418423708166,0.00227620014563955,0.783178778877635
APOBEC3C,vsPattern_7,431,3,2,11.9419032855594,0.00255181184981336,0.0360327385454244,-1.37545931613388,-3.43527708201186,-1.24124291220077,0.168989090396081,0.000591948247236903,0.214516026743729,0.244349090167306,0.00223172434822369,0.299561865068204
C4orf3,vsBoth,431,3,2,11.9344592396128,0.00256132744979744,0.0360775088102989,-3.37959504357633,-2.29593088100193,1.90832403798025,0.000725927029682254,0.0216798337231258,0.0563493480075782,0.00257122528082941,0.0396537129636659,0.0924886668904516
SKP1,vsPattern_7,431,3,2,11.9091471927255,0.00259394966839331,0.0363923846247598,-1.81016466025281,-3.44896623157732,-0.768539604798205,0.0702702561551559,0.000562737070715481,0.442166670747917,0.112023600979521,0.00215964167019246,0.556453939608272
G3BP1,vsBoth,431,3,2,11.9102074937497,0.00259257484911103,0.0363923846247598,-2.00061432424175,-3.43380348616012,-0.544368733266763,0.0454339687164762,0.000595175518574592,0.586187757271922,0.0763290674436799,0.00224201071288702,0.700991958802559
TNK2,vsBoth,431,3,2,11.8975590067048,0.00260902287966092,0.0365744804486656,-2.46086360977957,-3.31850799977821,0.0608364707464838,0.0138603045298806,0.000904997301805457,0.951489444645105,0.0270113653760987,0.00295806391486126,1
CLDN18,vsPattern_7,431,3,2,11.8959133119421,0.00261117059080342,0.0365752339290805,-1.92601441690628,-3.43952240148874,-0.631999541751528,0.0541025737162197,0.000582741555037832,0.52738717666208,0.0893229119326566,0.00220999202391563,0.644042927152008
TGOLN2,vsBoth,431,3,2,11.8916704068933,0.00261671594526828,0.0365942173066462,-2.16386067820461,-3.40428790415107,-0.338889132603439,0.0304750435629694,0.000663367944523163,0.734693251472386,0.0533937020553545,0.00239644336228866,0.841681841320106
RALGAPB,vsBoth,431,3,2,11.8923849025602,0.00261578129612668,0.0365942173066462,-2.62110469090878,-3.24502836414109,0.298445785152411,0.00876453425321613,0.00117438925326951,0.765362948780827,0.0182351004323858,0.00348823879986332,0.868400003380457
ATRAID,vsBoth,431,3,2,11.88129738743,0.00263032282358488,0.0367550790076456,-2.53528393365413,-3.28442437135534,0.171154565549236,0.0112356216557862,0.00102190920782553,0.864102231699405,0.0224412816538237,0.00322944905646863,0.952905292974487
ANP32B,vsBoth,431,3,2,11.8781045332726,0.00263452529574377,0.0367843751724672,-2.09397710569665,-3.41517429380346,-0.425441078255016,0.0362620197461837,0.00063741210359494,0.670515166010753,0.0622941577749807,0.00233666709354019,0.781456212669171
DYNLL1,vsPattern_7,431,3,2,11.8762164098481,0.00263701362458865,0.0367897100484744,-1.25096100634824,-3.4091886524252,-1.35873672664901,0.210948704295293,0.000651564049143515,0.174230029712916,0.295236212115555,0.00236330011045275,0.250877844770857
DDRGK1,vsBoth,431,3,2,11.8569042649565,0.00266260015306813,0.037057877986965,-2.69553190888575,-3.1964408102384,0.42047458699639,0.00702763464455636,0.00139134369621161,0.674138790430869,0.0151255699677377,0.00394917440425488,0.784458758207231
C6orf89,vsBoth,431,3,2,11.8488604513381,0.00267333044640957,0.0371480214060748,-2.66869577999334,-3.21050096357013,0.379265838332822,0.00761463856906776,0.00132503824279008,0.704490465030279,0.0161721104581241,0.0038294031273946,0.813249460530715
PDZD11,vsBoth,431,3,2,11.8469476079512,0.00267588850073663,0.0371540098905935,-2.99541717814217,-2.95642257211527,0.947860686699633,0.00274069718369274,0.00311230363106741,0.343200380977566,0.00681987438732844,0.00757675651030169,0.448616204803136
TMC6,vsBoth,431,3,2,11.8380675312872,0.00268779596348574,0.0372896998365412,-3.12413819901285,-2.79956363626149,1.21767154894519,0.00178326678826916,0.00511717291462585,0.223348812941809,0.00479880296196503,0.0115097973365008,0.310752187418108
PARP14,vsPattern_7,431,3,2,11.8364102679748,0.00269002407932267,0.0372909925345469,-0.909808405578778,-3.33301085699442,-1.67691134390675,0.362923560907523,0.000859115898147027,0.0935598195454748,0.470972706531449,0.00285256139547865,0.144536895509578
FCRL3,vsBoth,431,3,2,11.8317548616987,0.00269629295001803,0.0373186600300831,-2.65963387745654,-3.21223180716917,0.367784973736258,0.00782256342896606,0.00131708056694913,0.713033574161245,0.0165508997489401,0.00381622183615048,0.82163407237965
SGMS2,vsBoth,431,3,2,11.8297735225612,0.00269896540893531,0.0373260718906359,-2.6988582378769,-3.1889281197919,0.430238088739972,0.00695778077529261,0.0014280138123566,0.667022457832152,0.0150111698531757,0.00404633926401675,0.778394943001218
TRAPPC9,vsBoth,431,3,2,11.7976640393981,0.00274264630562505,0.0378402867459342,-2.46322281700594,-3.29953937125466,0.0787673922297745,0.0137694315823966,0.000968436420986911,0.937217640667738,0.026880897276842,0.00310646200993232,1
ILF3-DT,vsPattern_7,431,3,2,11.7928978260481,0.00274919011854833,0.0379006344125365,-1.27214900787654,-3.40111881944686,-1.32864684268613,0.203320181289142,0.000671106508039281,0.183964510093287,0.286882541511272,0.00242050774247875,0.263124286556089
UCHL5,vsBoth,431,3,2,11.7822393701151,0.0027638802882775,0.0380731048859173,-2.5832852287626,-3.24302656085638,0.257974751704786,0.00978643777865188,0.0011826718525711,0.796426393074211,0.0200456934262815,0.00350820284188416,0.895680733352229
SAFB2,vsBoth,431,3,2,11.7690488809012,0.00278216899780705,0.0382948352125261,-3.25697406134152,-2.54922802658987,1.56748664312606,0.00112606722517629,0.0107961683692271,0.117000985872707,0.00343787099860207,0.0217374465283631,0.176266319313425
TMED5,vsBoth,431,3,2,11.7510961119112,0.00280725523989425,0.0385489994302145,-2.70444505323394,-3.16938219410074,0.452226571740504,0.00684185840650506,0.00152763371728783,0.651105767650561,0.0148179815319681,0.00426144377746213,0.76378734529408
TIMM13,vsPattern_7,431,3,2,11.7516404720171,0.00280649126498856,0.0385489994302145,-1.01482209184667,-3.34721633581993,-1.5715122094984,0.310190640930958,0.000816274810891765,0.116063720643412,0.410602869026134,0.00277274300842599,0.174912931110494
ADAM9,vsPattern_7,431,3,2,11.7444800432368,0.00281655711359732,0.0386463496490215,-1.30145427258441,-3.39871762186504,-1.29409785451771,0.193103006917011,0.00067702577202768,0.195631622552097,0.274361338313326,0.0024379437656189,0.277602940242856
ACSL1,vsPattern_7,431,3,2,11.722784334575,0.00284727703625423,0.0390371962262579,-0.914917300720481,-3.31940015795129,-1.66024375997221,0.360235046857852,0.000902110571926614,0.0968654245932264,0.46856622303305,0.00295487238355554,0.149028831948634
EIF2S3,vsBoth,431,3,2,11.7166628973066,0.00285600510039648,0.0391261498734316,-3.16976136245275,-2.69231600067757,1.35497869810001,0.00152564180250263,0.00709576775472855,0.175424344014258,0.00425853059655081,0.0152649020056247,0.252193538707637
GAPT,vsPattern_7,431,3,2,11.7095900530513,0.002866123020103,0.0392339896490119,-0.745601664600924,-3.27060511413611,-1.80928952117359,0.455908077063283,0.0010731765051312,0.0704060360928399,0.571507734210896,0.00332381475813896,0.112120739263367
HNRNPU,vsBoth,431,3,2,11.6981852232188,0.00288251353109687,0.039339347755833,-2.26380269791218,-3.3485241714664,-0.182676574247083,0.0235862525225577,0.000812431936489505,0.855051797487886,0.0427923370352742,0.0027617769459787,0.944925729285933
RPL10A,vsBoth,431,3,2,11.6979667086842,0.00288282848385333,0.039339347755833,-2.5551262508637,-3.24065709881809,0.228550759987406,0.0106149289020574,0.00119254540654843,0.819218099372105,0.021430139481512,0.00352353652664605,0.915812472283144
SUMO2,vsPattern_7,431,3,2,11.7014353797258,0.00287783302516635,0.039339347755833,-0.678569638079965,-3.24873938503977,-1.86624093580486,0.497410586075045,0.00115917627392181,0.0620076641969008,0.612835373844693,0.00345646814247646,0.100600159892012
C1R,vsBoth,431,3,2,11.688855081972,0.00289599207502775,0.0394573272812088,-2.10310280047296,-3.38330815077266,-0.389573430074298,0.0354567842257983,0.000716182252053159,0.696852002579183,0.0610742768534831,0.00254553321226255,0.806295803190229
CD83,vsBoth,431,3,2,11.6838983626328,0.0029031782863197,0.0394936254884316,-2.40911147294364,-3.2997610421394,0.0183723293042522,0.0159914127511943,0.000967671852210439,0.985341826732826,0.0304514444507912,0.00310622664559551,1
IL13RA1,vsBoth,431,3,2,11.68525905897,0.00290120378603945,0.0394936254884316,-2.13686857940913,-3.37626097386562,-0.346311909029198,0.0326086822469789,0.000734781864572957,0.729108319616274,0.0566023244565173,0.00258715276209252,0.836083895982531
SLC1A4,vsBoth,431,3,2,11.6813058996219,0.002906943917518,0.0395140773597563,-2.45142110135488,-3.28307791950621,0.0789167425410974,0.0142293377454295,0.00102680280056556,0.937098846152264,0.027598896775123,0.00323166830425451,1
MEG3,vsBoth,431,3,2,11.6734779626856,0.00291834389938151,0.0396381904280691,-2.11002935864861,-3.37954712085824,-0.378830688108521,0.0348558271512621,0.000726053600661444,0.70481359711232,0.0601775210210418,0.00257122528082941,0.813413535034095
NUPR1,vsPattern_7,431,3,2,11.6666378621534,0.00292834186924556,0.0397122262656151,-1.38118138373547,-3.39794081698116,-1.20474911658838,0.167223197256963,0.000678951063508561,0.228300168579505,0.242029323179643,0.00244291919888509,0.316075464447411
TAF1C,vsBoth,431,3,2,11.6624978607826,0.00293440981708336,0.0397636433475525,-2.79715887830279,-3.0873774658105,0.621568978210681,0.00515541749905623,0.00201931003558896,0.534225324691914,0.0115842231203794,0.00532907594821109,0.650802008448214
ISCA2,vsBoth,431,3,2,11.653896349689,0.00294705717348057,0.0399040679451048,-2.06453934346174,-3.38438720860051,-0.433358304177296,0.038966607591657,0.000713373219456411,0.664754486998223,0.0666093322620413,0.00254033220937964,0.776353083308216
NPIPB4,vsPattern_7,431,3,2,11.6495651722487,0.00295344620276099,0.039928672464107,-1.55772061548908,-3.40980945677555,-1.01786934066943,0.119299491354249,0.000650082804228775,0.308740053628139,0.179368321895616,0.00235983208578685,0.409044163032092
DHFR,vsPattern_7,431,3,2,11.6455940105646,0.00295931633484159,0.0399770908125894,-1.13143545264916,-3.35730379766326,-1.44988194622789,0.257871856714265,0.000787065813095641,0.147091442645656,0.350855623395067,0.00270347656603823,0.216305282476957
DDB1,vsBoth,431,3,2,11.6372156345752,0.00297173947056141,0.0400829137701129,-2.06517852799573,-3.38161498813634,-0.430410136840166,0.0389061113834407,0.000720610660275013,0.666897322812029,0.0665565529338342,0.00255799708315633,0.778394943001218
LRRK1,vsBoth,431,3,2,11.6026354265462,0.00302356792362372,0.0407190909189942,-2.51446437013841,-3.24157560812287,0.182560262065495,0.0119213347803513,0.0011887089720926,0.855143066534465,0.0236531913920082,0.00351682562250438,0.944925729285933
MRPS5,vsBoth,431,3,2,11.5872702748881,0.003046886170882,0.0410015105907518,-2.44958985761939,-3.26659831233727,0.0901760852915234,0.0143019019279266,0.00108848006069133,0.92814728806069,0.0277276735393021,0.00336425680381488,1
DEPDC5,vsBoth,431,3,2,11.575895101508,0.00306426497499258,0.0412036307299426,-3.08648592800986,-2.77234970935095,1.19772991480583,0.0020253753301993,0.00556532118068309,0.231022179388171,0.00533843796710595,0.0123814620722722,0.319475313240906
TTC31,vsBoth,431,3,2,11.5716636678338,0.00307075495505269,0.0412591359999272,-3.06344844073607,-2.80196647358992,1.14819593767854,0.00218801905510627,0.00507921517652174,0.25088768591586,0.00567722727115912,0.0114358682381206,0.342806099272081
NHP2,vsBoth,431,3,2,11.5654855052288,0.00308025543308867,0.0412914978125555,-2.82469981251941,-3.04423469784591,0.687028444668921,0.00473249305583274,0.00233273077483024,0.492064803806025,0.0108029693241173,0.00598020085686656,0.607510777006669
NFIL3,vsBoth,431,3,2,11.5676240536424,0.00307696355567711,0.0412914978125555,-2.92101822489083,-2.9602245038272,0.862000293971571,0.00348889417576554,0.00307414931825515,0.388687356063417,0.00833107886604163,0.00750012325528699,0.499217198670761
